,0
415,https://mubi.com/en/lists/pastel-films
416,https://mubi.com/en/lists/100-must-see-movies-for-film-studies
417,https://mubi.com/en/lists/latin-america-a-documentary-history
418,https://mubi.com/en/lists/brazilian-cinema
419,https://mubi.com/en/lists/lista-dos-100-melhores-filmes
420,https://mubi.com/en/lists/how-earthlings-see-space-and-aliens
421,https://mubi.com/en/lists/video-nasty
422,https://mubi.com/en/lists/tiff-cinematheques-best-of-the-decade
423,https://mubi.com/en/lists/tv--4
424,https://mubi.com/en/lists/design-art
425,https://mubi.com/en/lists/terror-in-northern-europe-post-2000
426,https://mubi.com/en/lists/awakenings-coming-of-age-in-queer-cinema
427,https://mubi.com/en/lists/lemon-incest
428,https://mubi.com/en/lists/eric-rohmer
429,https://mubi.com/en/lists/anime-films-that-both-have-no-barrier-to-entry-and-should-be-seen-by-everyone
430,https://mubi.com/en/lists/366-weird-movies
431,https://mubi.com/en/lists/directed-by-women-part-4-film-viewing-possibilities
432,https://mubi.com/en/lists/brasil--3
433,https://mubi.com/en/lists/brazilian-short-films
434,https://mubi.com/en/lists/lesbian-c7fb9417-e553-4dde-9c9d-bb7968f5ee05
435,https://mubi.com/en/lists/film-as-a-digital-diary
436,https://mubi.com/en/lists/in-the-kitchen
437,https://mubi.com/en/lists/hilarious-comedy
438,https://mubi.com/en/lists/lost-continent-cinema-of-egypt
439,https://mubi.com/en/lists/resisting-imperialism
440,https://mubi.com/en/lists/the-most-anticipated-films-of-2018
441,https://mubi.com/en/lists/the-ecoterrorists-vegan-cookbook
442,https://mubi.com/en/lists/cahiers-du-cinema-top-100
443,https://mubi.com/en/lists/damaged-hearts-skip-beats
444,https://mubi.com/en/lists/mubi-s-top-50-films-of-2018
445,https://mubi.com/en/lists/essential-dutch-cinema
446,https://mubi.com/en/lists/hong-kong-film-awards-list-of-the-best-100-chinese-motion-pictures
447,https://mubi.com/en/lists/but-what-i-really-want-to-do-is
448,https://mubi.com/en/lists/visions-of-america-through-european-eyes
449,https://mubi.com/en/lists/horror-animation
450,https://mubi.com/en/lists/porn-chic
451,https://mubi.com/en/lists/remarkable-german-language-feature-films-in-the-2010s
452,https://mubi.com/en/lists/nicole-brenez-avant-garde
453,https://mubi.com/en/lists/horror
454,https://mubi.com/en/lists/film-submissions-to-mubi
455,https://mubi.com/en/lists/essential-greek-cinema
456,https://mubi.com/en/lists/goal-watch-2015-films-in-2015
457,https://mubi.com/en/lists/an-experimental-experience
458,https://mubi.com/en/lists/safdie-brothers-favorite-films
459,https://mubi.com/en/lists/as-i-was-browsing-the-auteurs-occasionally-i-saw-brief-glimpses-of-beauty-submissions
460,https://mubi.com/en/lists/pornochanchada-1974-1988
461,https://mubi.com/en/lists/cinema-of-thailand
462,https://mubi.com/en/lists/sensory-ethnography-lab-c77fb470-e7dc-44f4-8044-c54bc56bee73
463,https://mubi.com/en/lists/somnambulists-most-anticipated-films
464,https://mubi.com/en/lists/yugoslavia-100-essential-films-as-of-2015
465,https://mubi.com/en/lists/the-labyrinth
466,https://mubi.com/en/lists/the-other-side-of-the-underneath-britains-hidden-cinema
467,https://mubi.com/en/lists/oh-family
468,https://mubi.com/en/lists/mubi-disponibile-in-romania
469,https://mubi.com/en/lists/italia-edfbc775-9a6f-46f2-8272-248e9d51a05d
470,https://mubi.com/en/lists/short-films-that-i-have-watched
471,https://mubi.com/en/lists/cinema-of-the-abstract
472,https://mubi.com/en/lists/swiss-cinema
